fr_school_id	maxpreps_url	games_count
ny-bronx-cardinal-hayes	https://www.maxpreps.com/ny/bronx/cardinal-hayes-cardinals/football/schedule/	13
ny-buffalo-canisius	https://www.maxpreps.com/ny/buffalo/canisius/football/schedule/	10
ny-hamburg-saint-francis	https://www.maxpreps.com/ny/hamburg/st-francis-raiders-red/football/schedule/	11
ny-liverpool-liverpool	https://www.maxpreps.com/ny/liverpool/liverpool-warriors/football/schedule/	8
ny-long-island-city-saint-anthonys	https://www.maxpreps.com/ny/melville/st-anthonys-friars/football/schedule/	9
ny-new-rochelle-iona-prep	https://www.maxpreps.com/ny/new-rochelle/iona-prep-gaels/football/schedule/	9
ny-rochester-brighton	https://www.maxpreps.com/ny/rochester/brighton-bruins/football/schedule/	7
oh-cincinnati-cincinnati-elder	https://www.maxpreps.com/oh/cincinnati/elder-panthers/football/schedule/	11
oh-cincinnati-saint-xavier	https://www.maxpreps.com/oh/cincinnati/st-xavier-bombers/football/schedule/	11
oh-cleveland-saint-ignatius	https://www.maxpreps.com/oh/cleveland/st-ignatius-wildcats/football/schedule/	9
oh-cleveland-villa-angela-saint-joseph	https://www.maxpreps.com/oh/cleveland/villa-angela-st-joseph-vikings/football/schedule/	10
oh-columbus-saint-francis-de-sales	https://www.maxpreps.com/oh/toledo/st-francis-de-sales-knights/football/schedule/	10
oh-dayton-centerville	https://www.maxpreps.com/oh/centerville/centerville-elks/football/schedule/	10
oh-girard-girard	https://www.maxpreps.com/oh/girard/girard-indians/football/schedule/	11
oh-ironton-ironton	https://www.maxpreps.com/oh/ironton/ironton-fighting-tigers/football/schedule/	10
oh-lakewood-saint-edward	https://www.maxpreps.com/oh/lakewood/st-edward-eagles/football/schedule/	11
oh-massillon-massillon-washington	https://www.maxpreps.com/oh/massillon/washington-tigers/football/schedule/	9
oh-massillon-washington	https://www.maxpreps.com/oh/massillon/washington-tigers/football/schedule/	9
oh-saint-clairsville-saint-clairsville	https://www.maxpreps.com/oh/st-clairsville/st-clairsville-red-devils/football/schedule/	11
oh-toledo-central-catholic	https://www.maxpreps.com/oh/toledo/central-catholic-irish/football/schedule/	10
ok-broken-arrow-broken-arrow	https://www.maxpreps.com/ok/broken-arrow/broken-arrow-tigers/football/schedule/	11
ok-pryor-pryor	https://www.maxpreps.com/ok/pryor/pryor-tigers/football/schedule/	12
ok-valliant-valliant	https://www.maxpreps.com/ok/valliant/valliant-bulldogs/football/schedule/	10
or-west-linn-west-linn	https://www.maxpreps.com/or/west-linn/west-linn-lions/football/schedule/	9
or-wilsonville-wilsonville	https://www.maxpreps.com/or/wilsonville/wilsonville-wildcats/football/schedule/	9
pa-gibsonia-pine-richland	https://www.maxpreps.com/pa/gibsonia/pine-richland-rams/football/schedule/	10
pa-harrisburg-bishop-mcdevitt	https://www.maxpreps.com/pa/harrisburg/bishop-mcdevitt-crusaders/football/schedule/	10
pa-malvern-malvern-prep	https://www.maxpreps.com/pa/malvern/malvern-prep-friars/football/schedule/	11
pa-philadelphia-la-salle-college	https://www.maxpreps.com/pa/wyndmoor/la-salle-college-explorers/football/schedule/	13
pa-philadelphia-saint-josephs-prep	https://www.maxpreps.com/pa/philadelphia/st-josephs-prep-hawks/football/schedule/	11
pa-pittsburgh-imani-christian-academy	https://www.maxpreps.com/pa/pittsburgh/imani-christian-academy-saints/football/schedule/	10
pa-springfield-cardinal-ohara	https://www.maxpreps.com/pa/springfield/cardinal-ohara-lions/football/schedule/	10
pa-upper-saint-clair-upper-saint-clair	https://www.maxpreps.com/pa/upper-st-clair/upper-st-clair-panthers/football/schedule/	10
ri-providence-la-salle-academy	https://www.maxpreps.com/ri/new-york/la-salle-academy-rams/football/schedule/	10
ri-warwick-bishop-hendricken	https://www.maxpreps.com/ri/warwick/bishop-hendricken-hawks/football/schedule/	11
sc-anderson-westside	https://www.maxpreps.com/sc/anderson/westside-rams/football/schedule/	10
sc-saint-stephen-timberland	https://www.maxpreps.com/sc/st-stephen/timberland-wolves/football/schedule/	10
sd-lennox-lennox	https://www.maxpreps.com/sd/lennox/lennox-orioles/football/schedule/	19
sd-pierre-t-f-riggs	https://www.maxpreps.com/sd/pierre/pierre-tf-riggs-governors/football/schedule/	19
tn-chattanooga-baylor-school	https://www.maxpreps.com/tn/chattanooga/baylor-red-raiders/football/schedule/	12
tn-franklin-page	https://www.maxpreps.com/tn/franklin/page-patriots/football/schedule/	10
tn-memphis-lausanne-collegiate-school	https://www.maxpreps.com/tn/memphis/lausanne-collegiate-lynx/football/schedule/	9
ut-lehi-lehi	https://www.maxpreps.com/ut/lehi/lehi-pioneers/football/schedule/	10
va-chesapeake-oscar-smith	https://www.maxpreps.com/va/chesapeake/oscar-smith-tigers/football/schedule/	11
va-duffield-rye-cove	https://www.maxpreps.com/va/clinchport/rye-cove-eagles/football/schedule/	10
va-newport-news-denbigh	https://www.maxpreps.com/va/newport-news/denbigh-patriots/football/schedule/	10
va-richmond-huguenot	https://www.maxpreps.com/va/richmond/huguenot-falcons/football/schedule/	12
va-suffolk-kings-fork	https://www.maxpreps.com/va/suffolk/kings-fork-bulldogs/football/schedule/	11
va-woodberry-forest-woodberry-forest	https://www.maxpreps.com/va/woodberry-forest/woodberry-forest-tigers/football/schedule/	11
wa-anacortes-anacortes	https://www.maxpreps.com/wa/anacortes/anacortes-seahawks/football/schedule/	8
wa-burien-kennedy-catholic	https://www.maxpreps.com/wa/burien/kennedy-catholic-lancers/football/schedule/	9
wa-graham-graham-kapowsin	https://www.maxpreps.com/wa/graham/graham-kapowsin-eagles/football/schedule/	8
wa-kenmore-inglemoor	https://www.maxpreps.com/wa/kenmore/inglemoor-vikings/football/schedule/	10
wa-kennewick-kamiakin	https://www.maxpreps.com/wa/kennewick/kamiakin-braves/football/schedule/	9
wa-lacey-timberline	https://www.maxpreps.com/wa/lacey/timberline-blazers/football/schedule/	8
wa-lake-stevens-lake-stevens	https://www.maxpreps.com/wa/lake-stevens/lake-stevens-vikings/football/schedule/	8
wa-puyallup-cascade-christian	https://www.maxpreps.com/wa/puyallup/cascade-christian-cougars/football/schedule/	8
wa-puyallup-puyallup	https://www.maxpreps.com/wa/puyallup/puyallup-vikings/football/schedule/	9
wa-seattle-mount-rainier	https://www.maxpreps.com/wa/des-moines/mt-rainier-rams/football/schedule/	9
wa-seattle-odea	https://www.maxpreps.com/wa/seattle/odea-fighting-irish/football/schedule/	9
wa-seattle-rainier-beach	https://www.maxpreps.com/wa/seattle/rainier-beach-vikings/football/schedule/	9
wa-snoqualmie-mount-si	https://www.maxpreps.com/wa/snoqualmie/mount-si-wildcats/football/schedule/	8
wa-sumner-sumner	https://www.maxpreps.com/wa/sumner/sumner-spartans/football/schedule/	8
wa-tacoma-curtis	https://www.maxpreps.com/wa/university-place/curtis-vikings/football/schedule/	8
wa-tacoma-lincoln	https://www.maxpreps.com/wa/tacoma/lincoln-abes/football/schedule/	7
